model,zero,median,mean,bfill,ffill,knn,mice,DLine,idx
11.711177,4223.3003,72.616486,80.87624,17.204075,18.94609,46.89781,54.12299,281.64273,566
9.140488,2064.2563,199.92938,190.6453,24.302357,35.75096,130.43323,46.56204,330.88632,567
3.4507902,3235.1997,19.367744,16.581121,6.148601,6.2600784,11.736157,6.1201544,201.76543,568
11.047544,3267.7568,95.590775,94.77479,25.591433,22.236843,22.835705,24.28436,163.41264,569
32.89175,1981.8687,92.63098,86.82214,19.165926,22.628544,34.225433,24.88,254.82176,570
9.249038,1785.2495,21.126293,17.620384,5.8124347,19.563328,9.356632,3.7151046,163.04858,572
6.8438296,1945.1206,61.293415,54.671566,11.776538,26.81204,21.939268,23.8363,184.88263,571
20.621202,2854.2083,38.085987,38.72187,35.689007,74.01203,26.021948,26.919682,204.94943,573
5.362254,4153.919,82.99109,64.95728,17.35119,24.979689,27.299099,32.853943,387.58685,574
25.492727,2337.9592,115.0353,110.077415,45.92344,51.90473,75.23549,44.592056,294.40643,575
5.0136824,882.83734,10.005625,9.420874,3.1965766,5.7168612,6.8212657,4.4736032,54.604374,576
13.568899,2748.281,78.637276,68.83414,22.890558,143.50113,61.564304,40.796707,255.49979,578
171.57027,2719.9504,130.84868,131.32944,33.694897,31.806908,58.766575,57.8073,335.68066,577
2.1277726,2534.7314,14.946724,14.45127,2.7577288,3.1529937,12.360657,10.986851,167.31409,579
6.607724,2909.6172,19.000248,18.997847,15.365229,24.325035,17.308542,10.521746,169.53943,581
19.105833,3527.687,111.42072,88.1567,16.100267,28.108444,18.88889,21.24927,251.53545,583
5.5845304,2776.5227,16.251183,17.743933,8.9517355,13.504566,14.644146,10.463154,448.31323,582
5.6080875,1085.5544,19.608637,17.064175,10.038889,10.975577,14.645795,5.575918,86.20422,580
4.3473225,2876.1497,56.35458,46.545403,7.092328,5.769627,18.563335,30.655945,219.39035,584
32.15402,5071.3457,125.55215,109.53392,24.70084,61.78787,55.85999,27.748898,433.02258,585
11.449015,1960.2202,22.898499,23.280724,29.194466,21.758926,23.771338,26.217503,132.30942,586
7.1425886,4226.1704,29.39071,25.838608,15.048481,77.18991,19.059277,27.615261,282.6637,589
4.932044,2275.106,79.87983,102.35451,16.4789,12.492266,49.211468,19.605757,296.36902,588
17.496527,3119.3184,61.738964,56.431206,24.1726,37.101597,29.833715,30.632206,237.189,587
36.76202,4055.8018,172.35513,118.33265,36.981216,21.469318,40.856487,44.60927,477.8724,593
3.758286,3275.2224,25.770304,35.791706,14.737775,16.891512,22.011541,19.673557,288.51764,591
27.615366,4587.3267,91.34361,71.69372,22.994604,36.01945,38.376595,71.5803,401.06488,592
3.9192708,4046.803,37.497494,38.23685,11.295249,11.451357,18.91121,20.711157,302.2529,595
8.743421,1850.6592,25.471123,26.838007,11.451719,8.707476,9.886244,10.730576,136.28477,590
5.398324,4476.684,26.51802,27.00158,16.033459,17.509073,14.09189,13.87885,367.3346,594
14.387638,2525.7642,38.981075,39.122047,25.74868,53.4704,34.876537,31.207489,137.56682,596
26.236647,3761.2803,44.393112,49.6566,16.373158,26.859606,18.145836,15.448828,155.1919,597
6.4871345,2134.1494,13.361007,13.312638,11.764899,24.187267,13.105384,11.1163025,168.59492,599
7.223824,2505.2817,30.93922,27.115833,6.9169636,10.455005,12.168157,16.023876,159.38443,598
18.46503,2985.0007,115.248245,86.19718,13.201616,12.960564,23.445759,25.477821,287.59787,602
2.5353975,1038.6122,11.757968,9.549494,0.9387609,1.247181,11.415984,2.0792878,167.33961,601
16.118677,4664.8535,57.93893,58.813587,44.558247,43.092148,46.25767,60.01566,264.5957,603
17.027233,2323.049,56.704094,54.3339,26.513145,76.10511,33.670822,23.117666,139.01033,600
43.38294,4417.557,146.40677,111.34383,23.839191,60.57489,70.733345,45.45737,325.07632,605
3.0126245,3644.2935,56.073605,51.413475,11.63417,11.092925,42.711857,33.687256,591.1186,604
23.729334,3824.8435,94.650085,89.90006,14.80481,18.29825,32.89004,74.19816,594.7196,609
41.32335,4004.8638,119.864845,103.60632,66.62045,132.56956,101.35288,89.4774,384.2565,606
2.4775693,2851.7493,11.826907,10.565274,3.8277266,3.8648303,4.4048595,5.6572547,154.62805,607
9.546513,2265.713,58.12593,57.22317,16.043976,14.887723,48.47408,38.43225,238.6136,608
19.8566,5045.468,78.09762,78.140564,23.625635,55.74039,25.886963,17.874918,264.44424,613
11.588238,1737.2524,102.33634,96.15186,16.702417,45.844093,54.162773,33.341133,189.42953,610
13.883448,1944.3318,92.81315,74.87182,8.608193,14.878206,26.807304,31.35349,223.4711,611
16.055576,2681.1511,54.252453,45.71389,19.98201,14.418933,36.776436,26.406116,284.28433,612
33.96592,3147.476,105.99703,98.433586,62.737713,296.72427,70.074936,22.047178,355.31296,615
11.465004,4565.8604,112.989395,74.27572,8.21763,12.624283,17.019026,26.725763,325.94186,614
35.01772,3620.7646,82.00123,82.406364,44.088005,88.628845,76.897385,252.52702,916.6741,619
7.0459623,3655.2502,31.449566,27.596292,6.878986,5.5995016,16.200644,29.326914,525.27185,616
19.327301,3144.7932,72.332695,71.6475,37.90478,35.13644,41.77197,37.558216,284.833,618
8.304238,3189.8232,25.968777,25.629606,26.089455,26.385668,24.28228,30.62257,157.44655,617
10.247747,2181.6365,16.195784,16.447952,12.414049,31.071524,11.237986,10.131387,111.65907,625
5.463489,3071.3318,18.408867,17.382486,13.743095,12.151385,17.598234,13.259599,344.67447,621
2.1298513,3097.1353,3.4953454,5.299086,1.340156,1.5981312,2.063872,1.939422,421.42972,624
11.0182705,1468.5282,43.272404,39.598618,9.11452,18.36049,27.25001,31.037783,164.16415,620
28.468197,4404.0454,102.706215,93.89041,32.49804,41.83668,54.011856,65.568474,692.05853,623
20.351522,3936.6555,68.77551,77.206375,18.554186,17.928009,34.729248,28.40499,408.8257,622
3.3323188,1917.0724,17.55843,18.459782,6.472827,6.53999,8.826975,7.8504386,399.01178,627
4.736671,3362.135,23.195684,21.673887,6.6673346,5.8370867,9.003783,10.099217,197.1595,629
14.102749,2451.0024,48.19594,40.618687,10.85744,20.982086,27.583885,18.999313,343.55338,628
25.145697,3909.9636,74.25894,63.557755,17.332556,54.76266,57.957,21.78719,211.17342,626
9.623459,1672.7186,27.78413,25.33893,19.05213,15.489911,23.465439,22.273758,160.88727,634
8.393878,1248.5687,27.599522,23.970753,5.3078833,5.497014,31.365303,20.222202,170.80713,633
6.3979077,1372.5659,12.912238,11.414116,5.4151416,5.901841,7.887106,5.1135044,81.41208,635
15.218473,3921.3784,33.16079,33.091866,22.547535,69.823166,25.462551,15.713093,186.9167,630
28.96675,3542.5942,113.28881,99.33111,22.174618,84.557076,34.15883,46.49782,338.69244,632
17.656864,3533.9375,115.39353,108.7573,20.634546,31.125038,50.27972,49.64435,417.02994,631
0.6046835,2787.6636,1.8337278,2.1677043,1.2480335,4.7374873,1.7677602,1.7289479,191.26318,638
3.3508413,1191.5363,10.330663,9.685486,8.86093,10.416906,9.444916,10.156401,77.57058,637
4.1706285,1818.9746,15.608821,14.502058,5.033101,6.95076,11.5705595,10.058096,189.95563,639
9.54849,2638.1777,97.10574,92.59711,17.309772,11.9342985,93.68911,64.17628,478.56738,636
75.51457,3785.2615,220.82362,155.64232,27.81536,47.836628,75.74734,35.852245,388.58664,644
3.0619583,1027.9067,14.734754,14.410049,5.2095394,12.01027,6.766791,5.3326836,68.878586,645
3.3395736,1075.3849,4.508252,4.635597,2.9819233,3.707643,3.970385,4.571016,82.009,641
3.2250407,1026.249,8.863736,9.878926,2.3810213,2.7513623,5.9470615,4.080339,91.827965,640
21.501581,1971.1718,66.40373,59.32388,31.716242,38.70174,45.684868,42.928856,193.10985,643
2.816701,3073.3477,21.68057,23.438046,10.241703,15.677109,12.56378,9.070445,182.8367,642
3.1204777,2768.4553,24.814281,24.65102,7.723442,31.382328,19.371506,14.555604,179.30986,648
6.00006,1874.8644,33.398434,30.492525,4.111519,2.983262,22.5752,24.604494,135.26382,647
4.3625627,2780.0583,6.2910123,5.987675,2.23497,2.2892346,3.4084759,2.8818638,163.48363,646
0.8647346,967.97614,9.529318,9.941464,2.7311294,2.5425308,4.72361,8.416846,232.17473,649
1.3730342,2862.26,14.352702,14.350989,2.9148562,30.626396,10.241783,6.344834,318.5614,652
10.692168,3455.2239,55.189526,53.04902,42.50445,47.05109,56.343403,59.245556,250.63557,655
6.0174603,1127.1001,26.593958,23.762333,12.922052,13.086399,25.47047,12.684457,75.997925,651
3.1705601,2607.0278,19.447954,18.03379,9.4533,7.763221,13.207408,14.598414,255.0346,653
1.8613087,2820.6125,15.797928,15.443935,9.788172,9.576515,12.150561,10.054587,157.45091,650
4.082502,4153.4033,44.58909,49.055,15.288281,16.849041,33.73627,31.247564,363.73737,654
5.704934,4634.321,17.008675,15.848324,12.200741,12.884691,12.458241,14.127211,324.7302,657
30.161777,4119.363,238.83443,178.19093,27.404768,48.961575,56.8852,39.287327,539.5628,656
31.97411,4953.0054,129.02484,126.47896,36.64068,48.585007,47.840103,59.551796,456.76105,658
20.634472,2014.3113,73.484146,65.050674,13.962571,29.817678,31.451767,32.3546,193.18861,659
11.066362,1714.2639,49.555122,43.23853,24.56825,23.108875,35.116756,38.78354,164.88077,663
10.889314,2134.863,121.56813,102.327736,13.088166,18.176117,46.852146,24.007177,620.861,662
9.620009,3672.3555,101.59572,93.79855,42.297657,21.366472,58.609333,43.75896,382.26273,661
20.500443,2136.9016,97.360405,87.19484,27.915077,40.47145,44.711735,38.799877,243.95712,660
9.062275,3177.8513,44.626995,35.874355,17.892082,17.586504,38.49975,20.12732,253.83138,664
20.046858,3625.4412,136.90694,121.977615,56.637985,146.38933,79.39708,65.63877,415.8386,665
7.303899,1974.6577,30.009682,27.159534,10.886541,35.246014,22.219427,24.405142,187.69374,666
2.540326,2986.5928,21.841143,20.480911,6.9262977,8.516143,9.779772,7.184181,158.78404,669
6.834162,4527.133,35.075455,30.178097,6.3511715,7.1254754,7.8991137,8.868508,331.54593,667
3.410739,1653.1938,58.662495,51.853962,32.812946,34.19401,46.349617,42.962395,241.75945,668
8.091287,1425.0145,78.45059,76.57533,9.615854,18.985195,57.170727,58.21906,236.06389,672
7.3363595,3494.3164,34.397118,33.29055,22.974707,28.568249,27.561253,25.665915,305.22873,674
9.3937645,3341.6348,40.07096,32.64045,6.062936,4.1892223,24.652515,13.362903,281.5181,671
1.7094085,3462.3677,33.536263,31.793001,18.294802,19.80549,31.412306,22.8848,206.9363,675
20.485968,4528.4707,43.43327,39.198982,16.628843,18.328405,24.277353,15.46111,346.2147,673
13.214877,2200.151,23.616922,25.366028,39.347656,26.608164,25.805859,24.939926,163.72624,670
0.6971268,923.2582,5.727981,6.3580365,3.9878862,5.422421,5.09223,3.6601405,80.076775,676
15.850242,4401.613,18.48671,19.287855,2.7651205,6.8808417,8.435349,3.5875156,321.2343,677
5.850775,3930.6475,38.643543,38.17117,9.706409,33.586243,30.047342,18.437588,319.21652,679
19.335505,4809.6763,73.14319,74.874916,27.223864,123.51771,32.589493,38.347023,395.08932,678
1.5129318,3113.2632,18.813295,18.159927,14.511385,21.116583,16.551508,19.571566,159.65253,682
32.037693,4498.0815,56.453007,50.522896,13.995326,128.47714,24.428919,14.363087,419.40784,684
12.761695,2801.172,31.944094,31.138708,21.700603,46.638462,20.233662,21.117981,150.14633,681
3.1694658,4081.4421,26.19926,23.721031,20.415539,20.89832,15.798906,31.143248,305.56454,685
8.649758,1134.8783,40.89239,34.96121,10.617203,42.882416,31.37609,45.146393,123.440926,680
18.868456,2075.5212,60.68343,46.460907,13.503275,25.248922,17.059399,86.813736,165.16364,683
16.872692,1933.5466,33.05544,30.165096,7.442345,6.441462,18.161503,11.086192,162.35559,686
5.4156995,1710.0526,17.087233,17.439262,15.135004,40.397232,16.554308,12.650184,102.84088,689
32.07987,2688.3494,68.10899,63.55177,42.362686,56.61189,54.96475,42.887493,302.9811,687
0.70400876,2469.2012,10.800753,8.5665455,5.7737517,6.842051,8.66195,4.956032,181.02605,688
3.8264747,3102.2024,22.5127,24.972958,16.930754,11.264394,11.251782,10.352048,197.09682,691
0.42183274,1153.1389,3.3404698,2.8577595,1.8736607,1.336492,1.3571755,1.839217,54.434483,690
10.847995,3342.1555,34.22069,33.10909,8.309281,13.964617,17.822844,10.637185,307.55096,694
38.06156,4103.9277,83.08384,78.16749,12.758954,15.811056,22.162104,34.581413,277.51633,692
6.9174542,3767.317,91.85684,89.17088,23.240053,19.695236,36.113583,29.439709,505.11978,695
20.478743,3867.284,78.20781,60.40755,17.442244,28.634138,25.652119,23.997448,249.08374,693
3.2753263,1125.8788,17.312658,16.319803,4.498828,4.6290917,7.458935,10.465677,69.30467,697
28.32371,2138.458,77.9356,50.06764,10.465426,14.201716,25.567886,19.522238,207.24875,696
21.612057,4288.778,91.846794,84.08043,53.913708,53.970463,77.68548,69.659096,306.85684,699
9.055831,3061.5598,22.36058,25.027786,8.34673,20.942934,18.767492,10.139009,210.89413,698
5.5525646,3672.3438,25.46365,27.300432,6.7596407,11.611007,10.554598,14.001182,350.04544,704
12.140351,2310.9658,81.14855,73.67344,10.523801,10.147905,39.30699,32.44444,399.28442,701
4.9515514,1859.9128,34.001682,29.21521,20.615807,15.86606,27.334328,16.483904,229.62804,703
24.648457,2293.7405,62.12534,43.16033,8.971786,6.64216,18.17264,8.47805,367.25424,700
13.343021,3743.1333,92.56468,74.409454,16.994259,18.222296,24.820385,13.517205,302.79654,702
18.98859,3207.9714,28.930143,38.374344,10.242091,12.00831,9.501903,18.607853,175.57832,705
22.047674,4744.7827,117.926125,122.95774,18.356663,40.907146,30.271955,21.913975,309.00714,706
2.682998,1051.055,59.367027,57.58312,8.888014,20.414373,44.530422,43.857525,141.39345,709
1.6183276,1256.5255,12.538066,9.187797,6.436211,3.5647871,7.4148464,6.540637,74.87892,707
1.859064,1065.9252,8.553598,9.9804535,11.145867,6.913305,6.0571103,4.4093676,48.766125,708
26.506533,3568.7083,87.06169,76.160446,54.47455,158.53537,55.153416,65.01429,487.8043,713
14.528303,1835.2723,49.905033,48.491295,8.184022,9.558647,25.339172,14.550877,209.24638,714
14.717763,1653.5206,26.119835,31.620527,11.664591,18.654934,24.149878,15.358315,117.730995,710
3.7021534,749.13934,17.77205,16.693817,1.9688276,15.694475,11.958373,9.18315,53.870403,715
10.773239,2199.4124,89.153114,81.28937,21.950735,34.168003,21.983664,24.078295,244.56158,712
19.632269,3183.2217,79.879486,68.156136,28.70441,32.792397,54.723785,73.527435,291.07837,711
12.089172,3080.3022,76.62089,75.205956,9.191969,7.8602514,20.065775,14.760933,310.00082,717
3.7419784,2318.8489,12.283876,11.032437,4.512264,20.139996,7.127231,4.786792,74.89517,716
4.836564,3382.802,73.27041,45.288536,6.302452,6.937701,16.420803,10.7736,336.057,719
26.445234,3900.0981,167.69125,112.916985,25.844795,31.847134,65.24318,51.253075,394.28186,718
1.2074226,2489.434,9.374824,7.674227,4.308635,4.2919006,6.118909,5.723045,136.6839,723
2.2806525,3032.6702,9.161454,12.568029,10.37233,8.883282,7.9091005,9.050409,217.8957,725
7.201794,1036.3665,23.853111,22.33896,14.856931,14.550253,18.447817,32.356697,129.70398,724
15.333357,1885.3661,46.669853,42.00122,14.600992,11.21184,21.225729,18.386755,249.30278,721
2.4335833,4481.457,24.834738,23.604254,4.1078205,6.613541,10.717361,7.2774816,195.73428,722
29.212673,2391.1152,86.93683,83.35616,37.770214,43.151093,51.851112,52.189705,160.07684,720
11.749886,2236.9055,27.99111,24.466482,19.89019,26.283865,21.557165,23.976385,142.21646,726
6.6287646,1411.8607,31.183792,26.167173,9.577597,14.103225,16.402615,15.537977,120.28968,727
9.374829,2254.2825,58.075306,61.08396,10.067888,19.407524,31.14859,23.966454,329.4873,728
10.607667,3897.655,55.038033,56.635036,17.802559,84.629715,33.73632,90.03038,352.91907,729
10.30912,4702.0464,21.3219,21.698977,12.024518,30.718954,14.8582,12.41039,203.23804,730
2.316486,834.5739,10.306115,10.392483,4.824145,4.7293797,5.7436957,5.960054,43.629097,731
3.5698445,2727.7363,66.52629,39.85782,13.585382,16.66691,19.505339,20.519735,270.27805,734
4.8669863,2265.4143,27.611767,30.337843,5.45184,10.359017,15.858218,36.375572,151.94041,733
2.7092829,2858.6448,15.452403,16.549063,3.768533,3.7280805,10.144739,5.5016365,131.5817,735
0.9332618,3296.7434,11.156732,11.32446,6.658192,7.300175,8.196638,6.453498,148.86134,732
3.7107444,2809.6323,7.3083444,7.2735906,3.210648,3.970661,6.087726,4.1311746,157.69528,739
1.0942137,1077.3091,13.68101,12.079667,2.0570776,3.119317,8.258825,4.959411,106.5052,736
19.863285,4482.169,38.955055,43.487167,18.421627,19.703587,15.430689,17.627619,218.15259,737
28.495115,2048.9058,71.45249,63.600693,28.200945,64.88359,41.416573,20.289288,164.99086,738
0.8499414,1038.0548,4.0563817,4.171584,2.9549837,4.353466,3.5409718,9.234422,107.9144,742
2.5672724,1134.2527,16.93953,16.864376,6.3155847,10.610536,7.312662,6.5836387,89.54231,741
62.29442,2135.9812,107.729935,94.170265,23.608435,50.97191,33.14579,40.29827,384.37558,744
3.5088007,2416.859,4.0582347,4.3653984,3.2170913,43.518032,4.141601,5.17543,117.84179,740
10.237197,2541.8955,97.084175,99.96655,42.963833,52.555855,53.7941,43.63486,493.13452,745
4.2108116,3462.1816,44.262054,53.16719,14.51983,18.154715,26.859509,24.149712,271.83423,743
7.9310904,5418.312,70.33154,67.472206,19.997221,104.28794,44.843903,28.553473,669.2682,746
3.9543667,4672.212,31.937288,30.830627,19.746887,25.809078,20.949718,23.579638,280.88727,748
7.091409,1621.6625,24.47129,23.514832,12.692062,40.60544,21.108332,23.351324,96.66395,747
4.090832,2427.3896,22.791924,28.597075,16.173374,17.26995,20.061337,18.819979,128.04611,749
0.36580586,2438.5044,3.6292553,4.376315,1.3996373,2.056551,2.2096334,1.659068,159.60843,755
3.2196743,2257.5962,24.864801,42.301735,11.129284,7.687377,12.953531,21.924591,169.40971,752
31.615513,3571.557,158.76788,134.74023,28.307009,33.06625,73.52501,48.921684,352.3187,751
6.5009813,4832.7754,63.447964,69.1265,19.150776,19.374159,28.873924,28.91399,234.75137,750
9.784349,1955.0612,99.34183,77.36937,13.649352,19.113276,29.066423,39.484646,255.23051,754
40.888767,4619.053,40.09408,38.258587,18.860355,21.237923,23.310093,24.123447,368.57077,753
30.47416,1950.2555,40.101353,35.975685,11.316509,12.522564,38.84776,26.989185,143.03485,756
10.032283,3375.5002,39.200836,46.5328,21.40369,24.54455,36.203327,37.838142,352.3344,757
5.6848426,1028.4152,11.083133,10.313902,4.0799017,5.6085663,6.8080997,5.633864,122.24457,759
26.759052,3623.7737,131.12202,106.49194,25.167103,77.037476,60.577484,39.771847,216.62964,758
0.86456597,1365.229,9.457367,8.761328,2.795105,4.56831,7.1879935,7.0338182,161.25531,762
13.865104,1140.6041,16.654076,15.905279,9.494436,21.445307,16.153576,8.880828,145.2158,765
12.044461,2316.3203,84.28911,79.91788,13.3535,31.380793,31.232233,24.811235,467.88156,760
19.534454,2132.7603,62.407833,56.674023,12.826953,16.09334,39.12728,36.652775,181.05281,764
6.5384936,2704.3308,16.145994,18.12164,14.777341,18.797724,11.283384,12.195004,217.78773,763
16.876696,2869.0684,28.17771,26.02341,17.69078,291.89572,34.188545,22.862225,340.87485,761
6.119208,2077.583,35.307327,29.689854,6.376524,6.9117317,17.034904,8.533635,193.24019,767
10.903707,3521.1074,35.380875,33.848347,14.931052,100.1125,30.698574,48.565197,382.84808,766
4.6789303,2262.7224,23.152014,20.081892,12.188045,30.814272,17.678688,16.85388,398.52115,768
9.5096035,1795.8525,65.18735,55.824524,9.214345,15.254717,32.210155,26.869322,133.79672,769
4.0810733,2940.6167,24.101652,18.704992,6.9742293,6.1406035,9.064335,10.635745,190.45274,775
1.7442733,2385.1199,7.0649586,6.8086767,3.9809225,3.2759085,6.1850634,3.5116494,240.82207,772
4.8590517,1614.0968,67.98098,51.773994,9.947574,8.858032,43.012955,11.259119,179.0742,773
3.788696,2487.4644,16.411428,16.560196,4.9409494,38.848354,12.2992,13.124527,377.09418,770
16.800842,3584.5847,84.721375,76.27512,19.835384,40.585484,42.668385,46.73067,278.52737,771
18.287823,5293.1943,297.45285,237.86557,176.3844,182.27579,172.48225,160.01466,974.021,774
4.804436,2195.1875,27.933336,28.672575,9.885838,30.197474,19.229683,28.897831,155.13358,777
12.811439,1458.2206,34.64233,30.621151,14.615999,24.223682,18.76029,15.595697,102.41725,776
17.757515,2059.436,109.79807,90.255585,22.681889,77.86848,42.40418,28.104101,387.00323,778
1.9087834,1155.8081,12.011096,10.202835,7.041785,7.126049,10.746188,10.124362,183.76572,779
5.366275,1621.574,47.93889,42.97097,11.853009,26.22747,60.779747,68.3615,127.914894,782
4.7584314,2126.639,15.350591,15.852889,10.2473545,16.480362,11.454945,12.768927,151.05888,783
3.9886422,1305.2642,11.836377,11.6111765,6.7322426,6.1547956,10.287677,8.383964,82.00191,780
24.796413,4129.3394,102.9243,92.37417,32.416508,37.134274,39.761253,17.289223,299.58014,785
18.37627,2151.4578,80.20147,79.69335,29.626028,29.097507,82.61391,60.674786,379.55862,781
20.86768,1582.9984,41.087208,38.2025,16.110233,18.434093,31.83223,27.074278,129.05244,784
14.630266,1940.3998,25.708557,27.409098,6.857395,7.539922,20.230457,18.225784,218.96739,787
2.349078,1310.4572,20.72656,23.148438,8.374193,7.836599,23.55093,273.56052,317.51926,786
42.765038,3763.144,118.45066,92.57836,20.05222,38.799946,46.535206,28.004086,270.45914,788
10.834665,4253.7715,91.01599,75.96591,16.707409,78.94969,57.92685,64.35568,313.19016,789
3.5254176,2129.9656,67.18773,66.11388,26.392832,17.871717,59.007538,31.89923,259.04666,795
9.636636,2954.6042,23.48494,22.53632,21.460335,38.25951,20.564577,16.701777,339.0751,791
6.2413554,3662.7341,80.96671,70.324036,40.401653,40.80597,41.184563,35.895527,399.2392,792
6.249056,2597.8484,21.553797,19.731213,4.4347258,42.605576,7.9099045,6.6178074,160.95761,790
5.0601416,3020.2668,26.764486,26.166769,9.095518,12.613275,13.907676,12.3910885,258.072,794
1.3920426,993.9956,11.004065,10.552953,3.0322335,4.543627,4.6350994,11.384119,102.8683,793
7.8761234,1783.2616,36.638947,33.59716,19.37224,34.306755,26.804985,27.746958,206.48804,797
17.904541,3573.007,89.89593,73.985794,14.201722,24.802563,23.543379,21.701,190.19705,798
34.62629,3714.502,118.777504,90.82933,33.95135,41.066578,58.58495,56.457325,289.187,799
18.78141,3324.9036,79.32529,72.508026,19.767357,28.002108,42.56408,36.864918,529.852,796
7.1804166,2030.6265,65.16002,67.06398,6.2881536,6.435514,23.345839,9.8409195,192.47577,805
6.7485642,1864.9294,40.94799,39.729614,20.072908,24.758175,32.825348,27.451199,214.21498,804
0.4119462,1362.8668,7.115361,6.8875704,3.585408,3.930656,4.3228683,3.904362,95.82113,802
2.6055324,1425.8372,56.108162,54.941395,23.604141,44.087284,31.076618,29.767332,141.4564,803
2.3732328,2248.0623,6.529834,5.454669,2.9115365,3.4111378,6.402444,3.951934,165.75038,800
9.274194,4249.535,32.767963,35.45727,17.765512,19.586912,15.434124,16.545137,263.47873,801
4.3501053,3115.5002,32.120266,26.227211,9.299083,14.772391,22.630964,18.94233,202.00085,806
3.549862,3195.6372,34.522533,29.267298,7.0738406,7.221949,26.339327,18.113955,226.15497,809
6.388589,3294.4165,218.89497,155.1337,20.791264,13.82029,71.07156,33.629032,393.75388,807
8.642234,3399.5444,15.665751,13.222492,4.2717953,5.29841,10.646034,5.4184985,312.38028,808
1.6270701,2533.997,9.8656845,11.039026,1.9437326,1.8734326,13.74055,3.5502546,177.12383,810
5.5843945,2908.0771,30.840324,23.304487,5.0391903,10.907145,21.741737,15.098278,209.7089,815
6.509908,2741.863,16.367414,14.44499,6.3631964,19.027718,9.372718,7.8060284,228.60652,812
4.242732,1741.8657,17.155952,16.328587,13.207137,15.180966,13.661963,81.803444,111.64873,814
1.1448699,1076.8059,6.012284,5.8786073,3.4377868,3.024851,3.3410008,4.753351,59.39821,813
29.372303,4077.095,123.86915,107.6846,37.10401,87.80958,62.00729,82.21808,471.7671,811
19.788164,3818.6978,130.12129,94.100174,46.39597,289.63565,53.26289,88.698,258.54428,816
51.829063,3975.155,119.2141,73.24645,24.614843,52.555424,63.59578,35.011456,795.7015,817
15.987954,4295.78,90.60122,92.09994,25.681856,25.416834,51.361065,70.7038,388.97025,818
3.8807638,1398.8301,24.78155,22.66785,3.0228815,14.496346,10.729907,10.695676,158.38933,819
8.011851,3573.9377,36.29694,30.53328,7.174291,12.770261,14.786852,13.23606,237.0633,824
14.5974865,3009.071,41.512875,35.808594,8.755571,27.36726,27.846003,24.554964,199.35799,825
5.2892046,2338.8955,33.35758,35.17632,8.961177,15.034968,16.278904,12.2526245,179.74498,822
8.089495,3107.6113,26.779194,23.277382,14.855378,35.91086,12.928456,8.297802,166.83768,820
7.1601334,2593.0674,68.85661,58.82969,15.69165,29.278214,16.567795,17.646704,193.09186,823
11.872689,4841.279,35.50557,32.40676,9.899643,49.235504,25.984419,23.344791,511.5299,821
24.565115,3459.6807,136.63458,107.30835,25.567417,65.01674,64.69045,44.269382,1105.3173,828
4.536946,2087.269,23.9688,26.85354,17.008821,19.479849,19.661821,12.8471365,94.56743,826
31.86079,5485.129,89.8117,76.3033,21.758951,74.77093,38.477497,22.906145,395.7289,827
7.116361,3202.74,14.608214,13.876072,5.5877867,19.978445,11.616847,9.611914,220.0227,829
1.6186686,2866.3516,7.3896856,7.704179,3.7311761,9.545164,6.3503737,6.082592,212.30328,833
5.9846115,1751.9957,12.345216,12.58664,7.6540866,10.500562,6.1996107,5.106933,131.75575,830
2.9382017,3049.778,34.96311,30.697811,14.713069,24.953312,24.394754,15.976896,166.74261,834
12.261483,2980.9702,16.181755,15.856982,11.823489,61.158646,15.236905,12.247939,233.61174,831
35.678425,2950.8794,50.769325,50.137623,32.227802,79.43049,37.16914,81.65864,239.48451,832
17.708118,3609.9397,85.402985,82.28221,14.580425,87.86617,50.8742,21.629854,962.6454,835
7.5923853,1838.6323,44.18152,43.935574,17.367085,22.504007,34.30062,25.506235,273.26575,836
22.830446,4687.6025,114.67317,108.10008,33.867207,39.47749,56.50108,37.16801,229.94156,837
8.582463,1617.7621,12.026547,11.748176,3.995507,5.426333,6.9159613,5.9548254,139.51967,839
1.932913,1669.9774,20.67137,20.619736,15.181578,13.004377,11.973617,8.787879,118.730774,838
3.8055456,2726.005,13.134727,12.165356,3.692236,2.1852105,8.78152,2.0883088,148.107,841
4.4323378,3530.493,25.19596,25.611702,5.878665,17.295427,15.92556,15.366197,344.53674,840
5.956467,2712.597,16.730957,14.510474,2.9584415,5.953577,8.170549,1.8581436,221.71394,843
3.783224,3141.383,35.11638,30.41991,3.9697683,5.7993217,38.017117,28.844114,443.4662,842
4.8697076,4003.003,25.930016,24.695423,19.736095,63.271484,14.780933,48.639847,344.44907,845
5.1751223,1434.8656,15.605356,14.818653,8.377947,40.06717,12.341612,9.256643,85.928955,844
3.2579217,1736.0101,31.68948,23.243965,9.446276,16.67275,16.255177,62.71384,173.99622,847
6.9689302,3460.0764,21.197437,21.196646,13.045676,15.53157,9.928777,13.824186,274.8818,849
9.631883,1417.4917,19.808052,18.394053,12.382413,52.68876,16.927765,13.609132,125.4873,846
44.449966,4968.3403,105.44272,97.78234,31.133562,41.51516,64.96572,49.69526,454.59756,848
12.661585,3023.7114,51.96134,51.06808,38.12297,38.268814,46.672993,59.87375,150.41327,850
26.643032,3793.0708,126.195595,89.573044,9.01425,16.397064,58.942818,27.371101,374.48108,855
1.8187988,1391.7971,6.0540714,6.17036,3.810825,5.35302,5.186243,3.4048042,73.168976,854
