0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.7249814,-1.0,6.1877356,8.473777,-1.4099209,2.561852,6.2689,9.037066,4.1784663,4.749534,5.143705,-1.048344,1.8088785,-0.6243504,3.3002398,6.1384363,8.3729725,-1.1824012,0.7829164,3.5108702,6.81788,7.153925,-1.0,3.587509,1.8373657,6.8384743,3.8195548,-3.681991,-3.3903353,1.9137824,9.24648,-0.8265286,0.13741864,1.4298309,4.002005,-1.0,6.4060674,-1.0,1.9686338,2.8179507,4.482895,-1.0,-4.1362042,-3.3245957,0.09962449,9.654563,3.0983055,-4.4046707,0.8386206,-1.9550103
1.4578218,-1.0,8.209619,3.607922,-3.7087667,2.0368726,9.973456,9.486336,0.8472538,3.6802042,7.4446526,-0.53341293,2.9158075,0.9504826,2.6564298,4.6123347,1.7851218,-4.622269,2.1439912,3.1423082,6.442475,6.0336766,-1.0,3.4513693,5.40817,6.12457,0.05410625,-3.4441626,-3.314235,2.3578224,8.614756,-0.77130395,1.8009721,2.946797,4.017223,-1.0,0.95670104,-1.0,0.7829208,3.3437212,5.8651743,-1.0,-2.6095939,-3.0907862,-3.0641794,10.112466,2.895874,-5.810156,0.46512857,1.752023
2.0085526,-1.0,7.062469,-2.8921356,-2.470283,-0.11641723,11.571846,7.0427923,-3.5224788,4.7542,8.402298,-0.098012276,2.1115196,4.6638546,1.4354705,3.645725,-3.9557693,-2.9617832,2.3905282,4.663193,5.270961,5.477674,-1.0,3.2171946,8.248476,5.568261,-1.4617168,-1.796838,-3.257478,1.6009997,7.9201164,-0.17225067,3.0586722,5.8303432,3.8321533,-1.0,-6.5938764,-1.0,-1.6088853,2.9807467,5.575769,-1.0,-0.22798136,-2.6459723,-3.211177,10.619804,5.020356,-4.5334353,1.4087256,5.130643
2.2013876,-1.0,2.1521537,-4.4148645,0.74611014,1.8773512,11.275029,2.5977423,-0.22706266,4.3803754,9.052093,0.4843979,4.2395735,7.9811583,-1.16821,3.9676535,-6.9554505,1.0083873,2.2728975,5.1158094,6.610871,5.905201,-1.0,1.7666438,9.495721,5.6973023,-2.1664126,-0.8606802,-3.244797,4.026127,7.1741695,-0.4535926,3.6058607,9.058385,2.186715,-1.0,-5.869827,-1.0,-1.6564369,5.4357815,5.622661,-1.0,0.5939395,0.058461174,-2.5245607,10.442279,5.0223365,-2.8559644,1.7587696,7.8772273
3.0103784,-1.0,2.7488406,-3.5865238,1.2489225,2.7367542,10.69813,0.75994474,-3.3349922,0.700899,9.485019,0.36023897,4.600128,6.4626083,-3.0154443,3.250366,-5.380655,0.037352536,4.314068,5.8876486,7.171764,7.2722974,-1.0,1.6018519,9.170972,2.747468,-1.3977367,0.10155052,-3.0398118,7.002878,6.0232778,-1.6831393,3.798135,10.007964,-0.5759222,-1.0,-5.3338933,-1.0,-2.3245769,6.866741,4.8290877,-1.0,2.0167222,-0.58181095,-1.0460446,8.917966,5.022672,-2.255293,0.11476436,8.938484
3.377898,-1.0,3.2185745,-1.7727044,1.4700307,4.982131,8.132799,-0.5808521,2.408414,1.2747626,7.9138093,0.98154944,2.3197489,3.2435827,-1.1402953,2.1174588,-3.3108294,-2.1665978,6.403879,6.7742634,8.376114,7.4077935,-1.0,2.3394601,9.034642,2.2208579,0.05561863,1.7509387,-2.16359,8.408417,3.0938532,-1.3761168,3.4733422,8.704391,-6.8641844,-1.0,-2.1056068,-1.0,-0.57552236,8.870439,4.9358573,-1.0,3.4110143,0.07858085,-0.3431554,8.342657,5.021951,-1.7002499,1.3958696,10.112324
2.4480112,-1.0,5.7979374,-0.36031106,1.9347724,6.439873,4.2620482,-1.798623,1.2546386,8.206208,4.691825,1.0901223,0.851528,3.0962543,-2.0711021,0.032491587,-2.0654457,-1.962966,8.091568,6.6846156,7.9350605,5.5817986,-1.0,2.7100496,9.0668,0.9727533,3.0810335,4.0548873,-0.8462352,7.894537,-0.65501076,-0.025544455,2.799969,7.645015,-3.8161943,-1.0,2.7315931,-1.0,0.4751957,10.212766,4.4198346,-1.0,3.3904898,3.4860988,1.123496,6.4118943,-0.366865,-1.340096,-0.22014593,8.79067
-0.7915724,-1.0,3.2826126,3.0238004,3.464136,5.8357987,0.12580423,-4.7252197,0.48953828,12.013989,2.7526882,0.9223694,1.2638217,5.1153216,-2.691546,1.7081856,-1.1488366,-0.9579256,8.833497,7.1352944,7.3660607,4.2201233,-1.0,3.6453762,8.270181,-0.40342584,3.83112,5.834854,0.49530885,7.974158,-3.3368182,0.0025156236,3.237481,7.6889963,1.5217611,-1.0,4.8853865,-1.0,1.5827006,11.368115,4.5482945,-1.0,3.1521788,6.8850365,-1.4788709,4.9488215,-0.43070248,0.89445853,1.0264248,8.808422
-3.8709512,-1.0,2.57965,3.2686045,-0.43635246,5.2323728,-2.2160344,-2.5855618,2.6402323,10.609455,0.95614463,0.84694105,-0.377857,7.7383294,-1.3976693,0.6474797,-2.5953612,-0.3199903,9.0362625,8.978377,7.058221,3.9178038,-1.0,4.9749236,5.488761,0.48160487,4.542869,8.057718,0.42802194,5.814221,-2.7396393,-0.8111096,4.0335107,8.981728,5.1412096,-1.0,4.360968,-1.0,0.47759712,12.004789,2.8329575,-1.0,2.5836504,9.211327,-2.0303779,3.2912009,-0.92005396,2.2859209,3.3505094,7.9779663
-5.3867407,-1.0,3.6192403,3.0363066,2.7216334,3.829144,-1.21454,-1.4278609,3.2235677,9.708173,-0.35607028,0.8904887,-1.2139041,7.042515,0.27578065,2.3873677,0.99816823,1.0125471,9.0350065,10.050043,5.36764,3.7055423,-1.0,6.031194,0.6525361,-1.2078525,4.471088,9.053331,-1.0289743,4.5609326,-1.4361213,1.2600628,3.1302772,11.144782,4.666005,-1.0,3.3656015,-1.0,0.85995,11.948457,2.5383952,-1.0,3.0419064,10.463321,-1.5543828,1.5887771,5.02166,3.0404983,5.908593,4.9824176
-0.9312478,-1.0,4.89157,9.3413515,-2.2585504,2.8188887,-0.137431,-1.598219,3.3039658,10.166461,-2.3677263,1.8740673,-2.3151195,3.3383768,0.724663,1.1203876,-2.5005667,2.3754482,8.860631,10.534071,4.361395,2.859871,-1.0,5.2729125,-2.3069553,0.8426146,6.4986215,7.0370336,-0.5558997,3.5013864,1.1695333,0.73292863,5.7676826,11.760488,-1.0646838,-1.0,0.19991359,-1.0,1.3603702,12.250425,-0.31283414,-1.0,8.532247,11.08317,-2.5114944,-0.46165517,5.0209103,3.1405842,7.469054,2.993532
-1.8145607,-1.0,6.8474727,3.052613,-5.720337,2.5119827,2.1108239,-1.0153025,2.3764312,10.397457,-2.184946,1.9970143,-2.0544627,-0.6793643,3.6181698,2.024485,-2.001831,3.6059387,8.688353,11.539726,3.7115223,2.5533884,-1.0,3.8312774,-2.6584084,0.81025904,7.0425353,2.8988707,-1.5037148,2.6894703,2.9365282,1.8082315,3.0162842,8.903904,-5.0264497,-1.0,1.8956617,-1.0,2.745426,11.892359,-0.75010264,-1.0,8.532285,9.977526,-2.3730893,-2.5706904,5.0203085,3.7933939,7.844247,1.0108441
